,ID,LABEL,PATH
13,2996_A2LEBJJDE00083Q_1606029294311_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/2996_A2LEBJJDE00083Q_1606029294311_4_LH.jpg
14,5750_A2LEBJJDE000589_1604808838205_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/5750_A2LEBJJDE000589_1604808838205_2_TH.jpg
15,2959_A2LEBJJDE00097R_1604370321244_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2959_A2LEBJJDE00097R_1604370321244_2_TH.jpg
16,5214_A2LEBJJDE001399_1603871252529_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/5214_A2LEBJJDE001399_1603871252529_4_LH.jpg
17,1407_A2LEBJJDE001258_1606127471018_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1407_A2LEBJJDE001258_1606127471018_3_TH.jpg
18,6995_A2LEBJJDE00104R_1603417647702_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/6995_A2LEBJJDE00104R_1603417647702_5_RH.jpg
19,0643_A2LEBJJDE00048F_1606720385611_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/0643_A2LEBJJDE00048F_1606720385611_3_TH.jpg
20,6775_A2LEBJJDE00022Y_1602918216425_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/6775_A2LEBJJDE00022Y_1602918216425_2_TH.jpg
21,0556_A2LEBJJDE00041T_1602840515292_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/0556_A2LEBJJDE00041T_1602840515292_2_TH.jpg
22,1069_A2LEBJJDE00094D_1610163024222_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1610163024222_6_BH.jpg
23,6995_A2LEBJJDE00104R_1602829315024_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/6995_A2LEBJJDE00104R_1602829315024_6_BH.jpg
24,2585_A2LEBJJDE001302_1604207799236_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/2585_A2LEBJJDE001302_1604207799236_6_BH.jpg
25,2326_A2LEBJJDE001998_1608956228235_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2326_A2LEBJJDE001998_1608956228235_3_TH.jpg
26,2688_A2LEBJJDE00115E_1603422632161_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2688_A2LEBJJDE00115E_1603422632161_2_TH.jpg
27,3977_A2LEBJJDE00015J_1602645346528_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3977_A2LEBJJDE00015J_1602645346528_3_TH.jpg
28,1069_A2LEBJJDE00094D_1610165950122_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1610165950122_6_BH.jpg
29,1407_A2LEBJJDE001258_1606124006478_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/1407_A2LEBJJDE001258_1606124006478_5_RH.jpg
30,3588_A2LEBJJDE00108Y_1605955915973_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/3588_A2LEBJJDE00108Y_1605955915973_5_RH.jpg
31,4267_A1LCAIHDH00016D_1609748104666_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/4267_A1LCAIHDH00016D_1609748104666_2_TH.jpg
32,1080_A2LEBJJDE00092R_1606009599236_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/1080_A2LEBJJDE00092R_1606009599236_6_BH.jpg
33,1534_A2LEBJJDE00133G_1604727737075_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/1534_A2LEBJJDE00133G_1604727737075_6_BH.jpg
34,6570_A2LEBJJDE001675_1607391274648_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/6570_A2LEBJJDE001675_1607391274648_5_RH.jpg
35,2326_A2LEBJJDE001998_1611378065080_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2326_A2LEBJJDE001998_1611378065080_2_TH.jpg
36,2327_A2LEBJJDE00091Y_1605317771044_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/2327_A2LEBJJDE00091Y_1605317771044_4_LH.jpg
37,1534_A2LEBJJDE00133G_1604727737075_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/1534_A2LEBJJDE00133G_1604727737075_5_RH.jpg
38,4659_A2LEBJJDE001349_1604740872091_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/4659_A2LEBJJDE001349_1604740872091_3_TH.jpg
39,3365_A2LEBJJDE00106D_1606443644197_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/3365_A2LEBJJDE00106D_1606443644197_5_RH.jpg
40,2585_A2LEBJJDE001302_1603684126556_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2585_A2LEBJJDE001302_1603684126556_2_TH.jpg
41,1069_A2LEBJJDE00094D_1607838480312_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1607838480312_3_TH.jpg
42,0703_A2LEBJJDE000774_1604905702836_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/0703_A2LEBJJDE000774_1604905702836_2_TH.jpg
43,1534_A2LEBJJDE00133G_1603011633158_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/1534_A2LEBJJDE00133G_1603011633158_6_BH.jpg
44,0733_A2LEBJJDE000084_1606699794296_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/0733_A2LEBJJDE000084_1606699794296_2_TH.jpg
45,6570_A2LEBJJDE001675_1607847988313_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/6570_A2LEBJJDE001675_1607847988313_5_RH.jpg
46,2326_A2LEBJJDE00056N_1602930768150_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2326_A2LEBJJDE00056N_1602930768150_3_TH.jpg
47,0643_A2LEBJJDE00048F_1606730477464_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/0643_A2LEBJJDE00048F_1606730477464_4_LH.jpg
48,1080_A2LEBJJDE00092R_1602755172757_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/1080_A2LEBJJDE00092R_1602755172757_5_RH.jpg
49,2983_A2LEBJJDE001261_1604285015229_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/2983_A2LEBJJDE001261_1604285015229_4_LH.jpg
50,1407_A2LEBJJDE001258_1603793267389_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1407_A2LEBJJDE001258_1603793267389_2_TH.jpg
51,2709_A2LEBJJDE000216_1605171035435_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2709_A2LEBJJDE000216_1605171035435_3_TH.jpg
52,2585_A2LEBJJDE001302_1603682121560_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/2585_A2LEBJJDE001302_1603682121560_4_LH.jpg
53,3977_A2LEBJJDE00029K_1602749432128_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3977_A2LEBJJDE00029K_1602749432128_2_TH.jpg
54,3977_A2LEBJJDE000448_1603087311225_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3977_A2LEBJJDE000448_1603087311225_2_TH.jpg
55,1719_A2LEBJJDE00138G_1603442132788_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1719_A2LEBJJDE00138G_1603442132788_2_TH.jpg
56,1719_A2LEBJJDE00138G_1602747991976_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/1719_A2LEBJJDE00138G_1602747991976_6_BH.jpg
57,6609_A2LEBJJDE00127T_1603344994626_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/6609_A2LEBJJDE00127T_1603344994626_2_TH.jpg
58,2487_A2LEBJJDE00050U_1602577506004_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2487_A2LEBJJDE00050U_1602577506004_3_TH.jpg
59,1069_A2LEBJJDE00094D_1604732130968_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1604732130968_2_TH.jpg
60,1069_A2LEBJJDE00094D_1606468857901_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1606468857901_2_TH.jpg
61,4478_A2LEBJJDE00052G_1606633813924_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/4478_A2LEBJJDE00052G_1606633813924_3_TH.jpg
62,2326_A2LEBJJDE001998_1610772073053_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/2326_A2LEBJJDE001998_1610772073053_5_RH.jpg
63,3263_A1LCAIHDH00014R_1608269360271_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/3263_A1LCAIHDH00014R_1608269360271_5_RH.jpg
64,3006_A1LCAIHDH00007C_1611291028868_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3006_A1LCAIHDH00007C_1611291028868_2_TH.jpg
65,1080_A2LEBJJDE00092R_1606125516850_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/1080_A2LEBJJDE00092R_1606125516850_5_RH.jpg
66,6437_A1LCAIHDH00019R_1609994863567_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/6437_A1LCAIHDH00019R_1609994863567_4_LH.jpg
67,1069_A2LEBJJDE00094D_1608277597293_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1608277597293_3_TH.jpg
68,1719_A2LEBJJDE00138G_1603432918492_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/1719_A2LEBJJDE00138G_1603432918492_5_RH.jpg
69,3332_A2LEBJJDE00100K_1605406199855_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/3332_A2LEBJJDE00100K_1605406199855_6_BH.jpg
70,2996_A2LEBJJDE00083Q_1606270468506_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/2996_A2LEBJJDE00083Q_1606270468506_5_RH.jpg
71,1743_A2LEBJJDE00031Z_1606113347069_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/1743_A2LEBJJDE00031Z_1606113347069_4_LH.jpg
72,5237_A2LEBJJDE00029K_1604222017334_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/5237_A2LEBJJDE00029K_1604222017334_6_BH.jpg
73,2326_A2LEBJJDE00037S_1606027358273_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/2326_A2LEBJJDE00037S_1606027358273_5_RH.jpg
74,3977_A2LEBJJDE000774_1602909246058_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/3977_A2LEBJJDE000774_1602909246058_5_RH.jpg
75,1069_A2LEBJJDE00094D_1610175436530_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1610175436530_3_TH.jpg
76,2522_A2LEBJJDE00014Q_1605952686192_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2522_A2LEBJJDE00014Q_1605952686192_3_TH.jpg
77,5939_A2LEBJJDE00129F_1602985813994_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/5939_A2LEBJJDE00129F_1602985813994_2_TH.jpg
78,3085_A2LEBJJDE00128M_1603422453554_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3085_A2LEBJJDE00128M_1603422453554_3_TH.jpg
79,2983_A2LEBJJDE001261_1604314338139_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/2983_A2LEBJJDE001261_1604314338139_5_RH.jpg
80,1195_A2LEBJJDE00197M_1609838723379_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/1195_A2LEBJJDE00197M_1609838723379_4_LH.jpg
81,2404_A2LEBJJDE000175_1603711264195_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/2404_A2LEBJJDE000175_1603711264195_4_LH.jpg
82,0733_A2LEBJJDE000084_1603695297433_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/0733_A2LEBJJDE000084_1603695297433_6_BH.jpg
83,0888_A2LEBJJDE001948_1604636447705_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/0888_A2LEBJJDE001948_1604636447705_5_RH.jpg
84,5438_A2LEBJJDE00159W_1606267668256_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/5438_A2LEBJJDE00159W_1606267668256_5_RH.jpg
85,1080_A2LEBJJDE00092R_1606125516850_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1080_A2LEBJJDE00092R_1606125516850_3_TH.jpg
86,1069_A2LEBJJDE00094D_1607308325445_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1607308325445_6_BH.jpg
87,3046_A2LEBJJDE00089J_1604727533726_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3046_A2LEBJJDE00089J_1604727533726_3_TH.jpg
88,1221_A1LCAIHDH00009X_1607929313387_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1221_A1LCAIHDH00009X_1607929313387_2_TH.jpg
89,0643_A2LEBJJDE00048F_1604379695877_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/0643_A2LEBJJDE00048F_1604379695877_4_LH.jpg
90,5436_A2LEBJJDE00098K_1604300261052_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/5436_A2LEBJJDE00098K_1604300261052_4_LH.jpg
91,3216_A1LCAIHDH00006J_1607859698289_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3216_A1LCAIHDH00006J_1607859698289_2_TH.jpg
92,4133_A1LCAIHDH000035_1608775046238_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/4133_A1LCAIHDH000035_1608775046238_6_BH.jpg
93,1069_A2LEBJJDE00094D_1610175436530_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1610175436530_5_RH.jpg
94,6437_A1LCAIHDH00019R_1609995122344_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/6437_A1LCAIHDH00019R_1609995122344_5_RH.jpg
95,4557_A2LEBJJDE00043F_1603534323092_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/4557_A2LEBJJDE00043F_1603534323092_6_BH.jpg
96,3977_A2LEBJJDE000401_1603016044149_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3977_A2LEBJJDE000401_1603016044149_2_TH.jpg
97,2688_A2LEBJJDE00115E_1603865492602_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2688_A2LEBJJDE00115E_1603865492602_2_TH.jpg
98,2602_A1LCAIHDH00013Y_1609580198973_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2602_A1LCAIHDH00013Y_1609580198973_2_TH.jpg
99,5438_A2LEBJJDE00159W_1606266610723_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/5438_A2LEBJJDE00159W_1606266610723_6_BH.jpg
100,0556_A2LEBJJDE00041T_1603800043394_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/0556_A2LEBJJDE00041T_1603800043394_2_TH.jpg
101,5214_A2LEBJJDE001399_1605264627649_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/5214_A2LEBJJDE001399_1605264627649_5_RH.jpg
102,6609_A2LEBJJDE00127T_1602997947617_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/6609_A2LEBJJDE00127T_1602997947617_2_TH.jpg
103,5214_A2LEBJJDE001399_1605264627649_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/5214_A2LEBJJDE001399_1605264627649_6_BH.jpg
104,2959_A2LEBJJDE00097R_1604807295750_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/2959_A2LEBJJDE00097R_1604807295750_6_BH.jpg
105,1195_A2LEBJJDE00197M_1606803447139_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/1195_A2LEBJJDE00197M_1606803447139_4_LH.jpg
106,4478_A2LEBJJDE00052G_1604222735133_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/4478_A2LEBJJDE00052G_1604222735133_3_TH.jpg
107,5644_A2LEBJJDE00198F_1603441632772_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/5644_A2LEBJJDE00198F_1603441632772_3_TH.jpg
108,6440_A2LEBJJDE001352_1603164909297_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/6440_A2LEBJJDE001352_1603164909297_2_TH.jpg
109,3858_A2LEBJJDE00076B_1603784279978_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/3858_A2LEBJJDE00076B_1603784279978_4_LH.jpg
110,4263_A2LEBJJDE00062A_1604122236766_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/4263_A2LEBJJDE00062A_1604122236766_3_TH.jpg
111,1069_A2LEBJJDE00094D_1606461468041_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1606461468041_2_TH.jpg
112,4659_A2LEBJJDE001349_1604824284398_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/4659_A2LEBJJDE001349_1604824284398_4_LH.jpg
113,3085_A2LEBJJDE00128M_1606619882335_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/3085_A2LEBJJDE00128M_1606619882335_4_LH.jpg
114,0643_A2LEBJJDE00048F_1606100429358_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/0643_A2LEBJJDE00048F_1606100429358_6_BH.jpg
115,6729_A2LEBJJDE00028R_1603936952258_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/6729_A2LEBJJDE00028R_1603936952258_2_TH.jpg
116,0733_A2LEBJJDE000084_1606448520775_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/0733_A2LEBJJDE000084_1606448520775_2_TH.jpg
117,5237_A2LEBJJDE00029K_1604732107576_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/5237_A2LEBJJDE00029K_1604732107576_6_BH.jpg
118,3006_A1LCAIHDH00007C_1607735702909_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/3006_A1LCAIHDH00007C_1607735702909_4_LH.jpg
119,1145_A2LEBJJDE00119L_1604639480370_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/1145_A2LEBJJDE00119L_1604639480370_5_RH.jpg
120,0703_A2LEBJJDE000774_1605687572484_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/0703_A2LEBJJDE000774_1605687572484_5_RH.jpg
121,4970_A1LCAIHDH00010K_1610674593320_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/4970_A1LCAIHDH00010K_1610674593320_2_TH.jpg
122,2278_A2LEBJJDE00181Z_1606655429233_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2278_A2LEBJJDE00181Z_1606655429233_3_TH.jpg
123,4263_A2LEBJJDE00062A_1604122236766_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/4263_A2LEBJJDE00062A_1604122236766_5_RH.jpg
124,2983_A2LEBJJDE001261_1604739513975_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2983_A2LEBJJDE001261_1604739513975_2_TH.jpg
125,6775_A2LEBJJDE00022Y_1605696960316_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/6775_A2LEBJJDE00022Y_1605696960316_5_RH.jpg
126,1080_A2LEBJJDE00092R_1606016206481_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/1080_A2LEBJJDE00092R_1606016206481_6_BH.jpg
127,3332_A2LEBJJDE00100K_1602585199732_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/3332_A2LEBJJDE00100K_1602585199732_6_BH.jpg
128,5939_A2LEBJJDE00129F_1602842370176_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/5939_A2LEBJJDE00129F_1602842370176_2_TH.jpg
129,6825_A1LCAIHDH00018Y_1609484158021_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/6825_A1LCAIHDH00018Y_1609484158021_4_LH.jpg
130,1221_A1LCAIHDH00009X_1611128835309_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1221_A1LCAIHDH00009X_1611128835309_2_TH.jpg
131,3677_A2LEBJJDE00087X_1610695842739_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3677_A2LEBJJDE00087X_1610695842739_3_TH.jpg
132,2996_A2LEBJJDE00083Q_1606616319188_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2996_A2LEBJJDE00083Q_1606616319188_3_TH.jpg
133,4263_A2LEBJJDE00062A_1606623899042_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/4263_A2LEBJJDE00062A_1606623899042_2_TH.jpg
134,3858_A2LEBJJDE00076B_1603177473658_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/3858_A2LEBJJDE00076B_1603177473658_5_RH.jpg
135,3677_A2LEBJJDE00087X_1606120209463_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/3677_A2LEBJJDE00087X_1606120209463_4_LH.jpg
136,2326_A2LEBJJDE001998_1604721655047_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/2326_A2LEBJJDE001998_1604721655047_4_LH.jpg
137,3977_A2LEBJJDE00161C_1606442104859_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3977_A2LEBJJDE00161C_1606442104859_3_TH.jpg
138,2404_A2LEBJJDE00020D_1604223992789_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2404_A2LEBJJDE00020D_1604223992789_3_TH.jpg
139,4002_A2LEBJJDE00137N_1606376670498_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/4002_A2LEBJJDE00137N_1606376670498_6_BH.jpg
140,1069_A2LEBJJDE00094D_1607579526808_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/1069_A2LEBJJDE00094D_1607579526808_5_RH.jpg
141,5644_A2LEBJJDE00198F_1604817775641_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/5644_A2LEBJJDE00198F_1604817775641_6_BH.jpg
142,1221_A1LCAIHDH00009X_1609549732722_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1221_A1LCAIHDH00009X_1609549732722_2_TH.jpg
143,6609_A2LEBJJDE00127T_1603420501551_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/6609_A2LEBJJDE00127T_1603420501551_4_LH.jpg
144,5750_A2LEBJJDE000589_1603160104369_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/5750_A2LEBJJDE000589_1603160104369_3_TH.jpg
145,5849_A2LEBJJDE00015J_1603680475673_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/5849_A2LEBJJDE00015J_1603680475673_6_BH.jpg
146,5849_A2LEBJJDE00015J_1603680475673_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/5849_A2LEBJJDE00015J_1603680475673_5_RH.jpg
147,2720_A2LEBJJDE000401_1606462824467_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/2720_A2LEBJJDE000401_1606462824467_3_TH.jpg
148,1940_A2LEBJJDE000307_1602650668680_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/1940_A2LEBJJDE000307_1602650668680_4_LH.jpg
149,3275_A2LEBJJDE001766_1605040204110_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3275_A2LEBJJDE001766_1605040204110_3_TH.jpg
150,6775_A2LEBJJDE00022Y_1603344975673_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/6775_A2LEBJJDE00022Y_1603344975673_3_TH.jpg
151,2983_A2LEBJJDE001261_1604739513975_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/2983_A2LEBJJDE001261_1604739513975_4_LH.jpg
152,0733_A2LEBJJDE000084_1606295079876_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/0733_A2LEBJJDE000084_1606295079876_5_RH.jpg
153,5644_A2LEBJJDE00198F_1604804202708_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/5644_A2LEBJJDE00198F_1604804202708_2_TH.jpg
154,1534_A2LEBJJDE00133G_1610184834466_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/1534_A2LEBJJDE00133G_1610184834466_5_RH.jpg
155,3858_A2LEBJJDE00076B_1603177473658_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/3858_A2LEBJJDE00076B_1603177473658_3_TH.jpg
156,4263_A2LEBJJDE00062A_1606613355760_2_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/4263_A2LEBJJDE00062A_1606613355760_2_TH.jpg
157,6775_A2LEBJJDE00022Y_1605316314768_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/6775_A2LEBJJDE00022Y_1605316314768_4_LH.jpg
158,3977_A2LCBJCAC000073_1607325623499_6_BH.jpg,0,/data/hbsuh/HairLoss/Training/0/3977_A2LCBJCAC000073_1607325623499_6_BH.jpg
159,6766_A2LEBJJDE00114L_1603534160772_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/6766_A2LEBJJDE00114L_1603534160772_4_LH.jpg
160,4307_A2LEBJJDE000683_1606733697837_5_RH.jpg,0,/data/hbsuh/HairLoss/Training/0/4307_A2LEBJJDE000683_1606733697837_5_RH.jpg
161,1195_A2LEBJJDE00197M_1605093234822_3_TH.jpg,0,/data/hbsuh/HairLoss/Training/0/1195_A2LEBJJDE00197M_1605093234822_3_TH.jpg
162,6766_A2LEBJJDE00114L_1602832757896_4_LH.jpg,0,/data/hbsuh/HairLoss/Training/0/6766_A2LEBJJDE00114L_1602832757896_4_LH.jpg
